worker_sex,request_sex,age_in_range,worker_region,request_region,worker_position,request_job,worker_time,request_time,experience_match,region_match,job_match,sex_match,time_match,score
여자,남자,0,구로구,서대문구,경비원,경비원,오후,종일,1,0,1,0,0,40.0
남자,남자,1,강서구,구로구,경비원,프로그래밍 보조,오후,오후,0,0,0,1,1,40.0
여자,여자,1,서초구,용산구,영상 편집 보조,영상 편집 보조,오후,오후,1,0,1,1,1,80.0
남자,여자,0,송파구,성북구,PC방 알바,PC방 알바,오후,오전,1,0,1,0,0,40.0
여자,남자,0,동작구,영등포구,상품 포장,상품 포장,오전,종일,1,0,1,0,0,40.0
남자,남자,0,중구,서초구,뷔페,뷔페,오후,오전,0,0,1,1,0,30.0
남자,여자,1,마포구,금천구,편의점 알바,편의점 알바,오전,오후,0,0,1,0,0,30.0
여자,여자,1,용산구,양천구,행사 도우미,행사 도우미,종일,종일,1,0,1,1,1,80.0
여자,여자,1,송파구,동대문구,배달,택배 분류,종일,오전,0,0,0,1,0,20.0
여자,여자,0,중구,금천구,공항 안내,사무보조,종일,종일,1,0,0,1,1,50.0
남자,여자,0,중구,강남구,병원 접수,병원 접수,오후,오후,0,0,1,0,1,40.0
여자,남자,0,마포구,용산구,미용실 보조,미용실 보조,종일,종일,0,0,1,0,1,40.0
여자,여자,0,송파구,송파구,IT 개발 보조,식품 포장,오전,오전,1,1,0,1,1,70.0
남자,남자,0,용산구,동작구,고깃집,고깃집,오전,오전,1,0,1,1,1,70.0
여자,남자,1,성동구,서초구,서점 직원,청소 알바,오전,오전,0,0,0,0,1,30.0
남자,남자,0,강서구,성북구,노래방 알바,분식점 알바,오후,오전,1,0,0,1,0,30.0
여자,남자,0,도봉구,관악구,사무실 청소,공장 단순노무,종일,오전,1,0,0,0,0,20.0
여자,여자,0,관악구,강남구,행사 도우미,행사 도우미,오전,종일,1,0,1,1,0,50.0
여자,남자,0,은평구,광진구,미용실 보조,미용실 보조,오후,오후,1,0,1,0,1,60.0
남자,남자,0,광진구,구로구,간병 도우미,뷔페,종일,오후,1,0,0,1,0,30.0
남자,남자,0,송파구,금천구,피팅모델,이벤트 스태프,오전,오전,1,0,0,1,1,50.0
여자,남자,0,노원구,관악구,세차장 직원,사진 촬영 보조,오후,종일,1,0,0,0,0,20.0
남자,여자,0,서초구,도봉구,전화 영업,온라인 쇼핑몰 운영 보조,종일,종일,0,0,0,0,1,20.0
여자,여자,0,종로구,도봉구,놀이공원 스태프,볼링장 알바,오후,오후,0,0,0,1,1,30.0
남자,여자,0,서대문구,서대문구,여행사 보조,결혼식 도우미,오후,종일,0,1,0,0,0,20.0
여자,여자,1,영등포구,마포구,PC방 알바,택배 분류,오후,종일,1,0,0,1,0,40.0
여자,남자,0,강동구,용산구,미용실 보조,미용실 보조,오후,종일,0,0,1,0,0,20.0
남자,남자,1,동대문구,중구,보안요원,학원 보조교사,종일,오후,1,0,0,1,0,40.0
남자,남자,0,성동구,구로구,공장 단순노무,공장 단순노무,오전,오전,1,0,1,1,1,70.0
남자,남자,1,강동구,관악구,호프집,아이스크림 가게,오후,오전,0,0,0,1,0,20.0
남자,여자,1,송파구,영등포구,창고 정리,창고 정리,오후,종일,0,0,1,0,0,30.0
여자,남자,1,서초구,관악구,호텔 리셉션,치킨집,오후,오후,0,0,0,0,1,30.0
여자,여자,1,중랑구,강북구,어린이집 보조교사,어린이집 보조교사,오후,종일,0,0,1,1,0,40.0
남자,여자,0,용산구,강동구,사무실 청소,수영장 안전요원,오전,오후,1,0,0,0,0,20.0
여자,남자,0,마포구,은평구,사무실 청소,학교 급식 보조,오전,오후,1,0,0,0,0,20.0
남자,남자,0,광진구,강남구,마사지샵 보조,마사지샵 보조,오후,오전,1,0,1,1,0,50.0
여자,여자,1,중구,서초구,사무실 청소,사무실 청소,종일,오후,0,0,1,1,0,40.0
여자,여자,0,마포구,동작구,결혼식 도우미,결혼식 도우미,오전,종일,0,0,1,1,0,30.0
여자,남자,1,은평구,강서구,놀이공원 스태프,분식점 알바,오전,오후,0,0,0,0,0,10.0
여자,남자,0,마포구,중구,행사 도우미,면세점 스태프,오후,종일,1,0,0,0,0,20.0
남자,남자,1,노원구,동대문구,식품 포장,여행사 보조,종일,오후,1,0,0,1,0,40.0
여자,여자,1,동작구,강북구,식품 포장,웨딩샵 피팅 보조,오전,오후,0,0,0,1,0,20.0
남자,여자,0,성동구,강동구,피자집,온라인 쇼핑몰 운영 보조,오전,오후,0,0,0,0,0,0.0
여자,남자,0,노원구,성동구,횟집,횟집,종일,오후,0,0,1,0,0,20.0
남자,여자,0,강서구,서초구,택배 분류,결혼식 도우미,오후,종일,0,0,0,0,0,0.0
남자,여자,0,영등포구,성북구,인테리어 보조,서빙,오후,오후,1,0,0,0,1,40.0
여자,남자,0,강동구,동작구,프로그래밍 보조,주방보조,오전,종일,1,0,0,0,0,20.0
여자,남자,0,서초구,구로구,보안요원,피팅모델,오후,종일,1,0,0,0,0,20.0
여자,여자,0,동대문구,중랑구,마트 계산원,마트 계산원,종일,종일,1,0,1,1,1,70.0
여자,남자,0,구로구,중구,번역 알바,번역 알바,오전,오전,0,0,1,0,1,40.0
남자,여자,0,구로구,관악구,공장 단순노무,공장 단순노무,오후,오전,1,0,1,0,0,40.0
여자,남자,0,성동구,마포구,원어민 회화 도우미,논문 교정,오전,오전,0,0,0,0,1,20.0
여자,여자,0,서초구,영등포구,고깃집,창고 정리,오전,오전,0,0,0,1,1,30.0
남자,남자,1,금천구,송파구,편의점 알바,편의점 알바,종일,종일,1,0,1,1,1,80.0
남자,남자,0,중랑구,서초구,사진 촬영 보조,사진 촬영 보조,오후,종일,0,0,1,1,0,30.0
여자,남자,0,강서구,동작구,웹디자인 보조,웹디자인 보조,오전,종일,1,0,1,0,0,40.0
여자,여자,1,중랑구,용산구,공장 단순노무,프로그래밍 보조,오전,오전,1,0,0,1,1,60.0
여자,남자,0,양천구,은평구,블로그 글쓰기,블로그 글쓰기,오후,오전,1,0,1,0,0,40.0
여자,여자,0,노원구,광진구,외국어 과외,IT 개발 보조,오전,오전,1,0,0,1,1,50.0
남자,여자,0,도봉구,서대문구,술집,프로그래밍 보조,종일,오전,1,0,0,0,0,20.0
남자,여자,0,강북구,중랑구,고객 응대,고객 응대,오후,종일,0,0,1,0,0,20.0
남자,여자,0,노원구,마포구,주방보조,상품 포장,오후,오전,1,0,0,0,0,20.0
여자,남자,0,강남구,강북구,발렛파킹,IT 개발 보조,오후,오전,0,0,0,0,0,0.0
여자,여자,0,송파구,금천구,약국 보조,방문판매,오전,오후,0,0,0,1,0,10.0
여자,여자,1,은평구,서대문구,마트 계산원,영화관 스태프,오전,종일,0,0,0,1,0,20.0
여자,여자,0,구로구,광진구,렌터카 안내,면세점 스태프,종일,종일,0,0,0,1,1,30.0
여자,남자,1,영등포구,구로구,프로그래밍 보조,프로그래밍 보조,종일,종일,1,0,1,0,1,70.0
남자,남자,0,은평구,광진구,식품 포장,식품 포장,오후,오후,1,0,1,1,1,70.0
남자,여자,1,서초구,도봉구,헬스장 데스크,번역 알바,오후,오후,0,0,0,0,1,30.0
여자,여자,0,구로구,동대문구,제과점 알바,제과점 알바,오전,종일,1,0,1,1,0,50.0
여자,남자,1,용산구,영등포구,갤러리 안내원,행사 도우미,오전,오전,1,0,0,0,1,50.0
여자,여자,0,강서구,용산구,횟집,문구점 직원,종일,종일,0,0,0,1,1,30.0
여자,남자,0,강남구,중구,번역 알바,도서관 사서 보조,종일,오후,1,0,0,0,0,20.0
여자,남자,0,금천구,중구,편의점 알바,약국 보조,종일,오후,0,0,0,0,0,0.0
남자,남자,1,관악구,도봉구,배달,원어민 회화 도우미,오후,종일,0,0,0,1,0,20.0
여자,여자,1,구로구,송파구,놀이방 교사 보조,인테리어 보조,종일,오후,1,0,0,1,0,40.0
여자,남자,1,강서구,송파구,사무실 청소,사무실 청소,오전,오전,0,0,1,0,1,50.0
남자,남자,1,강서구,마포구,서빙,매장 진열,오전,오전,0,0,0,1,1,40.0
여자,남자,0,금천구,성북구,술집,사진 촬영 보조,오후,오후,1,0,0,0,1,40.0
여자,남자,0,강남구,중랑구,치킨집,치킨집,오후,오후,1,0,1,0,1,60.0
여자,남자,1,양천구,도봉구,발렛파킹,주차 요원,종일,오후,1,0,0,0,0,30.0
여자,남자,0,종로구,관악구,병원 접수,병원 접수,오전,오후,0,0,1,0,0,20.0
여자,남자,0,종로구,용산구,사무보조,식품 포장,종일,오후,1,0,0,0,0,20.0
남자,여자,0,관악구,성북구,전시회 도우미,전시회 도우미,오후,오후,1,0,1,0,1,60.0
남자,남자,1,강남구,강서구,갤러리 안내원,갤러리 안내원,종일,오전,1,0,1,1,0,60.0
여자,여자,0,성북구,광진구,전단지 배포,수영장 안전요원,오전,오후,1,0,0,1,0,30.0
여자,남자,0,강동구,동대문구,건설 현장 보조,분식점 알바,오전,오전,0,0,0,0,1,20.0
여자,남자,0,노원구,구로구,웨딩샵 피팅 보조,볼링장 알바,오후,종일,1,0,0,0,0,20.0
여자,여자,0,강서구,성북구,물류센터,프로그래밍 보조,오후,오전,0,0,0,1,0,10.0
여자,여자,1,성동구,마포구,SNS 관리,주유소 직원,종일,오전,1,0,0,1,0,40.0
남자,여자,1,영등포구,중랑구,고깃집,고깃집,종일,오전,0,0,1,0,0,30.0
여자,남자,1,성북구,동작구,영상 편집 보조,영상 편집 보조,오후,오후,1,0,1,0,1,70.0
여자,여자,0,은평구,은평구,전화 영업,전화 영업,종일,오후,1,1,1,1,0,70.0
여자,여자,1,양천구,중구,인테리어 보조,공장 단순노무,오후,오후,1,0,0,1,1,60.0
남자,남자,1,송파구,구로구,학교 급식 보조,주차 요원,종일,오전,0,0,0,1,0,20.0
남자,여자,0,용산구,서초구,렌터카 안내,피팅모델,종일,오전,1,0,0,0,0,20.0
남자,여자,0,성북구,성동구,블로그 글쓰기,보안요원,오전,종일,0,0,0,0,0,0.0
여자,남자,1,동대문구,동대문구,블로그 글쓰기,IT 개발 보조,종일,오전,1,1,0,0,0,50.0
남자,남자,0,강남구,성동구,학교 급식 보조,학교 급식 보조,종일,오후,1,0,1,1,0,50.0
여자,여자,0,성동구,서대문구,온라인 쇼핑몰 운영 보조,온라인 쇼핑몰 운영 보조,오후,종일,1,0,1,1,0,50.0
남자,남자,0,강동구,성동구,IT 개발 보조,간병 도우미,오후,종일,1,0,0,1,0,30.0
여자,남자,0,강동구,노원구,카페 알바,카페 알바,오후,종일,1,0,1,0,0,40.0
여자,남자,0,강북구,양천구,온라인 쇼핑몰 운영 보조,온라인 쇼핑몰 운영 보조,오전,오후,0,0,1,0,0,20.0
남자,여자,1,구로구,구로구,미용실 보조,키즈카페 스태프,오후,오후,0,1,0,0,1,50.0
여자,여자,0,마포구,광진구,약국 보조,약국 보조,오후,오후,0,0,1,1,1,50.0
여자,남자,0,마포구,광진구,건설 현장 보조,여행사 보조,종일,종일,1,0,0,0,1,40.0
여자,여자,0,동대문구,노원구,고깃집,PC방 알바,오전,종일,0,0,0,1,0,10.0
남자,남자,1,용산구,성동구,호텔 리셉션,술집,오전,오후,1,0,0,1,0,40.0
남자,남자,1,용산구,중구,도서관 사서 보조,카페 알바,종일,오전,0,0,0,1,0,20.0
여자,남자,0,강북구,성동구,서베이 조사,서베이 조사,오전,오전,0,0,1,0,1,40.0
여자,여자,0,동대문구,종로구,IT 개발 보조,마사지샵 보조,오전,오전,0,0,0,1,1,30.0
남자,남자,0,강남구,서대문구,이벤트 스태프,학원 보조교사,오전,오전,1,0,0,1,1,50.0
여자,여자,0,양천구,서초구,고깃집,놀이방 교사 보조,오후,종일,1,0,0,1,0,30.0
남자,여자,0,강남구,강남구,놀이공원 스태프,놀이공원 스태프,오후,종일,0,1,1,0,0,40.0
여자,남자,1,노원구,서초구,블로그 글쓰기,블로그 글쓰기,오후,종일,1,0,1,0,0,50.0
여자,남자,0,성동구,광진구,마트 계산원,웨딩샵 피팅 보조,오전,오후,0,0,0,0,0,0.0
여자,남자,1,강서구,종로구,매장 진열,렌터카 안내,오전,종일,1,0,0,0,0,30.0
여자,여자,0,동대문구,송파구,놀이방 교사 보조,약국 보조,오후,오후,0,0,0,1,1,30.0
여자,남자,0,송파구,광진구,사무보조,렌터카 안내,오전,종일,0,0,0,0,0,0.0
여자,여자,1,서초구,관악구,물류센터,물류센터,오전,종일,1,0,1,1,0,60.0
남자,여자,0,구로구,성북구,공항 안내,논문 교정,오후,종일,1,0,0,0,0,20.0
남자,여자,0,중랑구,도봉구,놀이방 교사 보조,놀이방 교사 보조,종일,종일,1,0,1,0,1,60.0
여자,여자,0,중랑구,마포구,약국 보조,약국 보조,종일,오전,1,0,1,1,0,50.0
여자,남자,0,서대문구,금천구,주방보조,택배 분류,종일,오후,0,0,0,0,0,0.0
남자,남자,1,성북구,강서구,피자집,문구점 직원,오전,오전,0,0,0,1,1,40.0
여자,여자,0,은평구,용산구,리서치 조사원,서베이 조사,종일,종일,1,0,0,1,1,50.0
남자,남자,0,구로구,마포구,리서치 조사원,간병 도우미,오후,오후,1,0,0,1,1,50.0
여자,남자,0,송파구,양천구,온라인 쇼핑몰 운영 보조,서점 직원,오전,오후,1,0,0,0,0,20.0
남자,여자,0,종로구,광진구,제과점 알바,네일샵 보조,종일,오전,0,0,0,0,0,0.0
남자,여자,1,용산구,노원구,택배 분류,택배 분류,오전,종일,0,0,1,0,0,30.0
여자,남자,0,금천구,광진구,주방보조,통역 알바,종일,오전,1,0,0,0,0,20.0
여자,남자,0,서대문구,구로구,식품 포장,웨딩샵 피팅 보조,종일,종일,0,0,0,0,1,20.0
남자,남자,0,영등포구,동작구,사무보조,사무보조,오후,종일,1,0,1,1,0,50.0
여자,여자,0,영등포구,강서구,서베이 조사,카페 알바,오전,오전,1,0,0,1,1,50.0
남자,여자,0,영등포구,마포구,창고 정리,외국어 과외,오전,종일,0,0,0,0,0,0.0
남자,여자,0,마포구,강서구,문구점 직원,출판 보조,오후,오후,1,0,0,0,1,40.0
여자,남자,0,양천구,중구,매장 진열,결혼식 도우미,종일,오전,1,0,0,0,0,20.0
남자,여자,0,용산구,중구,물류센터,청소 알바,오후,오후,0,0,0,0,1,20.0
남자,남자,1,영등포구,성동구,헬스장 데스크,인테리어 보조,종일,오전,1,0,0,1,0,40.0
여자,남자,0,금천구,강서구,매장 진열,호텔 리셉션,오후,종일,1,0,0,0,0,20.0
남자,남자,0,양천구,마포구,호텔 리셉션,갤러리 안내원,종일,오후,1,0,0,1,0,30.0
여자,남자,1,송파구,노원구,게스트하우스 관리,뷔페,오전,오후,0,0,0,0,0,10.0
남자,남자,0,서초구,강북구,물류센터,SNS 관리,종일,오전,0,0,0,1,0,10.0
남자,남자,0,도봉구,서초구,편의점 알바,출판 보조,종일,종일,1,0,0,1,1,50.0
여자,여자,0,구로구,송파구,도서관 사서 보조,방문판매,오후,오전,1,0,0,1,0,30.0
여자,여자,0,용산구,서대문구,놀이방 교사 보조,볼링장 알바,오후,오후,1,0,0,1,1,50.0
남자,남자,0,광진구,용산구,놀이방 교사 보조,전단지 배포,오후,오후,0,0,0,1,1,30.0
여자,남자,0,서대문구,서대문구,프로그래밍 보조,프로그래밍 보조,오후,오후,0,1,1,0,1,60.0
남자,여자,0,성동구,금천구,간병 도우미,식품 포장,오후,종일,0,0,0,0,0,0.0
여자,여자,0,금천구,동대문구,영화관 스태프,전화 영업,오후,오후,1,0,0,1,1,50.0
남자,여자,0,중구,성동구,미용실 보조,이벤트 스태프,종일,오후,0,0,0,0,0,0.0
남자,여자,0,도봉구,동대문구,편의점 알바,편의점 알바,종일,종일,1,0,1,0,1,60.0
남자,여자,1,강북구,구로구,게스트하우스 관리,피자집,오후,종일,1,0,0,0,0,30.0
남자,여자,0,송파구,동대문구,피자집,도서 정리,오전,오전,1,0,0,0,1,40.0
여자,여자,1,서초구,중구,호텔 리셉션,학원 보조교사,오전,종일,1,0,0,1,0,40.0
남자,남자,0,강남구,도봉구,카페 알바,청소 알바,오후,오후,0,0,0,1,1,30.0
여자,남자,0,강동구,강남구,프로그래밍 보조,독서실/스터디카페 관리,오전,종일,0,0,0,0,0,0.0
여자,남자,1,구로구,서초구,경비원,피자집,종일,오후,1,0,0,0,0,30.0
남자,여자,0,은평구,영등포구,편의점 알바,편의점 알바,오후,오후,0,0,1,0,1,40.0
여자,여자,1,중구,용산구,주유소 직원,주유소 직원,종일,오후,1,0,1,1,0,60.0
여자,여자,1,양천구,중랑구,어린이집 보조교사,유튜브 편집,종일,오후,1,0,0,1,0,40.0
여자,남자,0,송파구,강동구,렌터카 안내,온라인 쇼핑몰 운영 보조,오후,오후,0,0,0,0,1,20.0
여자,여자,0,은평구,성북구,사무보조,사무실 청소,오후,오후,1,0,0,1,1,50.0
남자,여자,0,강서구,영등포구,공장 단순노무,볼링장 알바,오후,오후,0,0,0,0,1,20.0
남자,여자,0,구로구,성동구,간병 도우미,간병 도우미,오후,오전,0,0,1,0,0,20.0
남자,여자,1,중구,동대문구,네일샵 보조,갤러리 안내원,오전,오전,1,0,0,0,1,50.0
여자,남자,1,양천구,송파구,학원 보조교사,도서관 사서 보조,오후,오전,1,0,0,0,0,30.0
여자,여자,1,송파구,노원구,제과점 알바,과외,오전,종일,0,0,0,1,0,20.0
여자,남자,1,동작구,강남구,원어민 회화 도우미,원어민 회화 도우미,종일,오전,0,0,1,0,0,30.0
남자,여자,0,노원구,종로구,매장 진열,매장 진열,종일,오전,0,0,1,0,0,20.0
남자,여자,0,강동구,금천구,전자부품 조립,PC방 알바,오전,오후,1,0,0,0,0,20.0
남자,여자,0,서대문구,성북구,상품 포장,SNS 관리,종일,오후,0,0,0,0,0,0.0
남자,남자,0,종로구,성동구,리서치 조사원,리서치 조사원,종일,오전,0,0,1,1,0,30.0
여자,여자,1,은평구,동대문구,간병 도우미,간병 도우미,오전,오전,1,0,1,1,1,80.0
남자,남자,0,성동구,송파구,전화 영업,뷔페,오후,오전,1,0,0,1,0,30.0
남자,여자,1,중랑구,용산구,발렛파킹,발렛파킹,오후,오전,1,0,1,0,0,50.0
남자,여자,0,강서구,동작구,발렛파킹,발렛파킹,오후,오후,1,0,1,0,1,60.0
여자,여자,0,영등포구,서대문구,과외,과외,오전,종일,0,0,1,1,0,30.0
남자,남자,1,광진구,중구,간병 도우미,주차관리,오후,오후,0,0,0,1,1,40.0
남자,여자,0,양천구,종로구,통역 알바,논문 교정,종일,오전,1,0,0,0,0,20.0
여자,여자,0,종로구,동대문구,PC방 알바,PC방 알바,오후,오전,0,0,1,1,0,30.0
남자,여자,1,중구,양천구,택배 분류,주차 요원,오전,오전,1,0,0,0,1,50.0
